sku,url_key,meta_title,meta_keywords,meta_description
VSK11-MT-M,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-MT-L,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LY-XS,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LY-S,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LY-M,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LY-L,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LL-XS,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LL-S,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LL-M,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK11-LL-L,pomona-skirt,Pomona Skirt,"Pomona Skirt,Fashion Bottoms","The Pomona Skirt lets you appear slightly wild, while still maintaining your composure. You don't need to do much in seeking a companion for this skirt. A simple tank or tee will do.    Features: Pull on. Length: 43"". Hits below ankle. Elastic waistband."
VSK10-RN-XS,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-RN-S,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-RN-M,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-RN-L,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-PE-XS,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-PE-S,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-PE-M,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-PE-L,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-LL-XS,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-LL-S,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-LL-M,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-LL-L,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-KH-XS,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-KH-S,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-KH-M,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK10-KH-L,samara-skirt,Samara Skirt,"Samara Skirt,Fashion Bottoms","The Samara Skirt has a nice fit and flare feel to it. It hugs closely down through the hips and gracefully extends down past the ankles. The jersey material and complex pattern compliment every figure.  Features: Pull on. Length: 43"". Hits below ankle. E"
VSK09-RN-XS,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-RN-S,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-RN-M,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-RN-L,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-PE-XS,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-PE-S,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-PE-M,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-PE-L,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-LL-XS,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-LL-S,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-LL-M,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-LL-L,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
VSK09-KH-XS,iona-skirt,Iona Skirt,"Iona Skirt,Fashion Bottoms","The Iona Skirt is quite unique. Its lines are generous and flattering, without hugging the body too close. Pleating in the front as well as two long walking slits make this skirt extremely easy to wear.  Features: Pull on. Length: 42"". Hits below ankle. "
